processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers
GBNA067-05	0988-14950	77550	NA	0988-14950	Canadian Wildlife Service	NA	BOLD:ACF5624	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	Michel Gendron	NA	NA	NA	NA	NA	NA	I	F	NA	NA	NA	NA	Breeding Site; Canada Goose	NA	59.6667	-69.6667	NA	NA	NA	NA	NA	NA	Canada	Quebec	near Ungava Bay	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA1016-07	172120177 2006	629333	NA	172120177 2006	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	49.52	-98.24	NA	NA	NA	NA	NA	NA	Canada	Manitoba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA1124-07	172120003 2005	629441	NA	172120003 2005	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	52.2	-108	NA	NA	NA	NA	NA	NA	Canada	Saskatchewan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA1161-07	172120202 2004	629478	NA	172120202 2004	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	51.5	-105.12	NA	NA	NA	NA	NA	NA	Canada	Saskatchewan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA1167-07	172120208 2004	629484	NA	172120208 2004	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	51.5	-105.12	NA	NA	NA	NA	NA	NA	Canada	Saskatchewan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA163-05	0998-59432	77646	NA	0998-59432	Canadian Wildlife Service	NA	BOLD:ACF5624	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	Michel Gendron	NA	NA	NA	NA	NA	NA	I	F	NA	NA	NA	NA	Breeding Site; Canada Goose	NA	53.2069	-81.4308	NA	NA	NA	NA	NA	NA	Canada	Nunavut	Akimiski Island	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA274-06	9999-00102	332910	NA	9999-00102	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Breeding site; Canada Goose	Harlequin Survey River	53.8135	-58.516	NA	NA	NA	NA	NA	NA	Canada	Newfoundland and Labrador	NA	English River, Lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA333-06	172120023 2005	332969	NA	172120023 2005	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Harvest survey; Cackling Goose	NA	52.25	-105.44	NA	NA	NA	NA	NA	NA	Canada	Saskatchewan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA345-06	172120038 2005	332981	NA	172120038 2005	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Cackling Goose	NA	52.32	-105.01	NA	NA	NA	NA	NA	NA	Canada	Saskatchewan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA434-06	172120410 2004	333070	NA	172120410 2004	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Cackling Goose	NA	55.39	-116.54	NA	NA	NA	NA	NA	NA	Canada	Alberta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA451-06	172120489 2004	333087	NA	172120489 2004	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Harvest survey; Cackling Goose	NA	50.06	-103.44	NA	NA	NA	NA	NA	NA	Canada	Saskatchewan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA564-06	172222193 2005	333200	NA	172222193 2005	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	49.53	-97.16	NA	NA	NA	NA	NA	NA	Canada	Manitoba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA565-06	172222195 2005	333201	NA	172222195 2005	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	49.59	-96.55	NA	NA	NA	NA	NA	NA	Canada	Manitoba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA608-06	9999-00141	333244	NA	9999-00141	Centre for Biodiversity Genomics	NA	BOLD:AAC1413	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3185	Somateria	19958	Somateria spectabilis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	King Eider	Island 7	67.212	-100.232	NA	NA	NA	NA	NA	NA	Canada	Nunavut	NA	Karrak Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA619-07	NS97-824	590327	NA	NS97-824	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	John Pearce	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Breeding site; Cackling Goose	NA	70.2	-148.2	NA	NA	NA	NA	NA	NA	United States	Alaska	Prudhoe Bay	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA712-07	172221700 2005	629029	NA	172221700 2005	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	50.2	-119.16	NA	NA	NA	NA	NA	NA	Canada	British Columbia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA769-07	172120188 2006	629086	NA	172120188 2006	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	58.24	-116	NA	NA	NA	NA	NA	NA	Canada	Alberta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA782-07	172120207 2006	629099	NA	172120207 2006	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	52.26	-113.11	NA	NA	NA	NA	NA	NA	Canada	Alberta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA858-07	172120701 2004	629175	NA	172120701 2004	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	12260	Branta hutchinsii	NA	NA	NA	NA	Richardson, 1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	53.17	-110.04	NA	NA	NA	NA	NA	NA	Canada	Alberta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA868-07	172220106 2005	629185	NA	172220106 2005	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	50.51	-114.05	NA	NA	NA	NA	NA	NA	Canada	Alberta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA889-07	172221786 2004	629206	NA	172221786 2004	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	50.35	-113.39	NA	NA	NA	NA	NA	NA	Canada	Alberta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GBNA891-07	172221789 2004	629208	NA	172221789 2004	Canadian Wildlife Service	NA	NA	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Harvest survey; Canada Goose	NA	57.1	-117.13	NA	NA	NA	NA	NA	NA	Canada	Alberta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBAR717-06	MACN-Or-ct 1238	278854	NA	KGM 1222	University of Alaska Fairbanks	NA	BOLD:AAE4374	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3220	Oxyura	10075	Oxyura jamaicensis	NA	NA	NA	NA	Gmelin, 1789	NA	NA	NA	NA	McCracken, Kevin G.	NA	NA	NA	NA	NA	NA	NA	M	NA	NA	NA	NA	Andean Duck	NA	-34.842	-69.918	NA	NA	2093	NA	NA	NA	Argentina	Mendoza	NA	NA	Laguna Sosneado	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBARG043-07	MACN-Or-ct 1755	540424	MACN-Or 69958	NA	Museo Argentino de Ciencias Naturales, Bernardino Rivadavia	NA	BOLD:AAC9324	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	88968	Callonetta	88969	Callonetta leucophrys	NA	NA	NA	NA	Vieillot, 1816	NA	NA	NA	NA	Blanco, Miguel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ringed Teal	NA	-27.58	-58.66	NA	NA	NA	NA	NA	NA	Argentina	Corrientes	Distrito Capital	Estero Valenzuela	Estancia Relatz	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBBI038-07	KRIBB 550	594934	NA	CGRB 550	Korea Research Institute of Bioscience and Biotechnology	NA	BOLD:AAB9508	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	19934	Anas crecca	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	U	NA	NA	NA	NA	NA	province submitted as:  Jeollanam-do	34.52	127.3	NA	NA	NA	NA	NA	NA	South Korea	South Jeolla	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBBI135-07	KRIBB 1921	595031	NA	CGRB 1921	Korea Research Institute of Bioscience and Biotechnology	NA	BOLD:AAC8429	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3177	Melanitta	10119	Melanitta fusca	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	NA	NA	NA	NA	NA	province submitted as:  Gyeonggi-do	37.14	126.55	NA	NA	NA	NA	NA	NA	South Korea	Gyeonggi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KBPBU035-06	UWBM 59540	216541	59540	SVD 1374	Burke Museum of Natural History and Culture	NA	BOLD:AAB5009	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	12142	Anas acuta	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	S. V. Drovetski	NA	NA	NA	NA	NA	NA	NA	F	NA	NA	NA	NA	Northern Pintail	Voucher type: round/wing	68.017	68.6	NA	NA	NA	NA	NA	NA	Russia	Yamalo-Nenets Autonomous Okrug	Yamalo-Nenetskiy Avtonomnyy Okrug	Labytnangi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KPARG016-08	MACN-Or-ct 576	884148	MACN-Or-ct 576	NA	Museo Argentino de Ciencias Naturales, Bernardino Rivadavia	NA	BOLD:AAC4142	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	751421	Mareca	857220	Mareca sibilatrix	NA	NA	NA	NA	(Poeppig, 1829)	NA	NA	NA	NA	Sweet, Paul R.	NA	NA	NA	NA	NA	NA	NA	F	NA	NA	NA	NA	Southern Wigeon	NA	-41.15	-70.4	NA	NA	850	NA	NA	NA	Argentina	Rio Negro	Deptartamento Pilcaniyeu	NA	Ea. Neneo Ruca	NA	NA	NA	NA	NA	NA	NA	NA	NA
NZCOI075-08	JW707	821307	NA	548564	Allan Wilson Centre	NA	BOLD:AAR3768	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	112854	Anas nesiotis	NA	NA	Colin Miskelly	NA	J. H. Fleming, 1935	NA	NA	NA	NA	C. Miskelly	NA	NA	NA	NA	NA	NA	A	NA	NA	NA	NA	NA	Cambell Island Teal	NA	-36.2094	175.06	NA	NA	160	NA	NA	NA	New Zealand	Auckland	Hauraki Gulf	Little Barrier Island	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ROMC186-07	G-825	590590	NA	G-825	Royal Ontario Museum	NA	BOLD:AAC7275	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3191	Anser	12223	Anser anser	NA	NA	A. Sigfusson	NA	Linnaeus, 1758	NA	NA	NA	NA	Sigfusson, A	NA	NA	NA	NA	NA	NA	I	F	S	NA	NA	NA	anser	NA	65.35	-14.7	NA	NA	NA	NA	NA	NA	Iceland	Austurland	NA	NA	Hjaltastadathingha, N-Mulasyslu	NA	NA	NA	NA	NA	NA	NA	NA	NA
ROMC228-07	1B-4192	590632	93559	1B-4192	Royal Ontario Museum	NA	BOLD:AAF3377	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	69450	Chloephaga	69493	Chloephaga poliocephala	NA	NA	NA	NA	P. L. Sclater, 1857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	M	S	NA	NA	NA	NA	voucher: skeleton	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	318172|318173|318171	http://www.boldsystems.org/pics/ROMC/ROMC228-07_-_93559_D+1218828348.JPG|http://www.boldsystems.org/pics/ROMC/ROMC228-07_-_93559_LL+1218828140.JPG|http://www.boldsystems.org/pics/ROMC/ROMC228-07_-_93559_B+1218828176.JPG	Dorsal|Lateral|	skeleton	Erika Tavares	2010	CreativeCommons - Attribution	Royal Ontario Museum	ROM-Ornithology
TZBNA068-03	1B-149	3072	1B-149	NA	Royal Ontario Museum	NA	BOLD:ABZ6173	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	857230	Spatula	857233	Spatula discors	NA	NA	NA	NA	(Linnaeus, 1766)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Anas discors	NA	54	-106	NA	NA	NA	NA	NA	NA	Canada	Saskatchewan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TZBNA189-03	1B-461	3168	1B-461	NA	Royal Ontario Museum	NA	BOLD:AAD1466	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3205	Cygnus	19948	Cygnus olor	NA	NA	NA	NA	Gmelin, 1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cygnus olor	NA	43.6667	-79.4167	NA	NA	NA	NA	NA	NA	Canada	Ontario	Toronto	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TZBRD046-16	ISIS# 45059	7366891	45059	PM# 22719	Metropolitan Toronto Zoo	NA	BOLD:AAE1231	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	52480	Tadorna	112896	Tadorna cana	NA	NA	NA	NA	Gmelin, 1789	NA	NA	Liver	NA	Kevin Kerr	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cape Shell Duck	NA	NA	NA	NA	NA	NA	NA	NA	NA	Exception - Zoological Park	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BISE195-08	BISE-Aves197	816623	NRM20036732	NA	Swedish Museum of Natural History	NA	BOLD:AAC7275	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3191	Anser	93246	Anser erythropus	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	F	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sweden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BISE473-08	BISE-Aves490	927791	GNM20897	NA	Goteborg Natural History Museum	NA	BOLD:AAD5446	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3205	Cygnus	17365	Cygnus columbianus	NA	NA	NA	NA	Ord, 1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sweden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BOG088-10	IBUNAM CNAV 029735	1793187	CNAV 029735	004DCQ2008	Universidad Nacional Autonoma de Mexico, Instituto de Biologia	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	12104	Anas platyrhynchos	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	David Colon Quezada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mexico	Mexico State	NA	NA	Cienegas de Lerma	NA	NA	NA	NA	NA	NA	NA	NA	NA
BOG095-10	IBUNAM CNAV 029758	1793194	CNAV 029758	044DCQ2010	Universidad Nacional Autonoma de Mexico, Instituto de Biologia	NA	BOLD:AAA8100	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3235	Anas	12104	Anas platyrhynchos	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	David Colon Quezada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mexico	Michoacan	NA	NA	Laguna de Cuitzeo	NA	NA	NA	NA	NA	NA	NA	NA	NA
BON105-07	NHMO-BC105	573024	ANM 2500	NHMO-BI-8590	Agder Museum of Natural History	NA	BOLD:ACF5624	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3183	Branta	17391	Branta canadensis	NA	NA	Roar Solheim	NA	Linnaeus, 1758	NA	NA	NA	NA	Roar Solheim	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Norway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BON140-07	NHMO-BC140	573059	TSZ 16502	NHMO-BI-7938	Tromso University Museum	NA	BOLD:AAB6263	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3176	Clangula	10122	Clangula hyemalis	NA	NA	Jan Pettersen	NA	Linnaeus, 1758	NA	NA	NA	NA	Jan Pettersen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.72	22.2	NA	NA	NA	NA	NA	NA	Norway	Finnmark	NA	NA	Rundvatnet, Kvaenangsbotn	NA	NA	NA	NA	NA	NA	NA	NA	NA
BONSC106-16	NHMO-BI-29872	6948697	NHMO-BI-29872	C275	University of Oslo, Natural History Museum	NA	BOLD:AAC1523	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3211	Aythya	10084	Aythya fuligula	NA	NA	Carsten Lome	Morphology	Linnaeus, 1758	NA	NA	NA	NA	Carsten Lome	NA	NA	NA	NA	NA	NA	NA	F	NA	NA	NA	NA	Life Stage: 2K+	NA	59.8808	10.8325	NA	NA	NA	NA	NA	NA	Norway	Oslo	Oslo	NA	Ostensjovannet	2838159	http://www.boldsystems.org/pics/BONSC/NHMO-BI-29872_2_[11411]+1457462088.jpg	lateral head	NA	NA	2016	CreativeCommons - Attribution Non-Commercial Share-Alike	University of Oslo, Natural History Museum	NA
BOTW289-05	USNM 622443	41022	622443	NA	Smithsonian Institution, National Museum of Natural History	NA	BOLD:AAE1742	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	7404	Mergellus	10113	Mergellus albellus	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	NA	NA	NA	NA	Smew	B08726: <XML><INT_NUM>64</INT_NUM><INT_CODES>M</INT_CODES><FIELDNUM2>CAG 287</FIELDNUM2><CONTACT>CAPTIVE</CONTACT></XML>	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRDC061-04	1470-10012	6024	NA	1470-10012	Canadian Wildlife Service	NA	BOLD:ACE3916	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3211	Aythya	10082	Aythya valisineria	NA	NA	NA	NA	A. Wilson, 1814	NA	NA	NA	NA	Lesley Howes	NA	NA	NA	NA	NA	NA	A	M	S	NA	NA	NA	Aythya valisineria	NA	50.133	-98.117	NA	NA	NA	NA	NA	NA	Canada	Manitoba	Portage La Prairie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRDC123-04	1670-10020	6086	NA	1670-10020	Canadian Wildlife Service	NA	BOLD:AAE4374	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3220	Oxyura	10075	Oxyura jamaicensis	NA	NA	NA	NA	Gmelin, 1789	NA	NA	NA	NA	Lesley Howes	NA	NA	NA	NA	NA	NA	A	U	S	NA	NA	NA	Oxyura jamaicensis	NA	53.517	-112.75	NA	NA	NA	NA	NA	NA	Canada	Alberta	Sherwood Park	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRDC147-05	1460 10100	178372	NA	1460 10100	Canadian Wildlife Service	NA	BOLD:ACE3916	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3211	Aythya	10081	Aythya americana	NA	NA	NA	NA	Eyton, 1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	M	NA	NA	NA	NA	Redhead	NA	54.25	-113.36	NA	NA	NA	NA	NA	NA	Canada	Ontario	NESTOW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRDC169-05	1540 10131	178394	NA	1540 10131	Canadian Wildlife Service	NA	BOLD:AAB6263	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3176	Clangula	10122	Clangula hyemalis	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	M	NA	NA	NA	NA	Long-tailed Duck	NA	47.42	-57.44	NA	NA	NA	NA	NA	NA	Canada	British Columbia	BURGEO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BROMB436-06	1B-4177	511364	93639	00C003	Royal Ontario Museum	NA	BOLD:AAC1413	18	Chordata	51	Aves	305	Anseriformes	1436	Anatidae	NA	NA	3185	Somateria	17386	Somateria mollissima	NA	NA	NA	NA	Linnaeus, 1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	M	S	NA	NA	NA	ssp: sedentaria	voucher: skeleton	56.15	-79.146	NA	NA	NA	NA	NA	NA	Canada	Nunavut	Keewatin Region	NA	Belcher Is	318826|318825|318824	http://www.boldsystems.org/pics/BROMB/BROMB436-06_-_93639_LL+1219070844.JPG|http://www.boldsystems.org/pics/BROMB/BROMB436-06_-_93639_D+1219070822.JPG|http://www.boldsystems.org/pics/BROMB/BROMB436-06_-_93639_B+1219070858.JPG	Lateral|Dorsal|	skeleton|skeleton|	Erika Tavares	2010	CreativeCommons - Attribution	Royal Ontario Museum	ROM-Ornithology
